dteday,hr,mnth,cnt,temp,hum,windspeed,weathersit
2011-04-22,1,4,24,0.36,0.53,0.2537,1
2011-04-22,2,4,9,0.36,0.53,0.2985,1
2011-04-22,3,4,2,0.36,0.53,0.2985,1
2011-04-22,4,4,3,0.34,0.53,0.2836,1
2011-04-22,5,4,16,0.34,0.53,0.2239,1
2011-04-22,6,4,49,0.34,0.53,0.2836,1
2011-04-22,7,4,180,0.34,0.53,0.2836,2
2011-04-22,8,4,346,0.34,0.53,0.2537,2
2011-04-22,9,4,195,0.34,0.61,0.2985,3
2011-04-22,10,4,136,0.36,0.62,0.194,2
2011-04-22,11,4,106,0.34,0.66,0.194,3
2011-04-22,12,4,80,0.34,0.76,0.1343,3
2011-04-22,13,4,40,0.34,0.87,0.194,3
2011-04-22,14,4,36,0.34,0.87,0.2537,3
2011-04-22,15,4,75,0.34,0.87,0.194,3
2011-04-22,16,4,62,0.34,0.87,0.1343,3
2011-04-22,17,4,69,0.32,0.93,0.2239,3
2011-04-22,18,4,51,0.32,0.93,0.2239,3
2011-04-22,19,4,55,0.32,0.93,0.2239,3
2011-04-22,20,4,47,0.32,0.87,0.2239,3
2011-04-22,21,4,28,0.3,0.93,0.1642,3
2011-04-22,22,4,24,0.3,1.0,0.1343,3
2011-04-22,23,4,17,0.32,0.93,0.1045,3
2011-04-23,0,4,18,0.32,1.0,0.194,2
2011-04-23,1,4,16,0.32,1.0,0.194,2
2011-04-23,2,4,17,0.32,1.0,0.1343,3
2011-04-23,3,4,4,0.32,1.0,0.0896,3
2011-04-23,4,4,5,0.34,1.0,0.0,3
2011-04-23,5,4,7,0.34,1.0,0.0,3
2011-04-23,6,4,11,0.34,1.0,0.1642,2
2011-04-23,7,4,19,0.34,1.0,0.1642,3
2011-04-23,8,4,47,0.36,1.0,0.2537,2
2011-04-23,9,4,68,0.38,0.94,0.2985,2
2011-04-23,10,4,129,0.42,0.88,0.2239,2
2011-04-23,11,4,232,0.46,0.88,0.2239,2
2011-04-23,12,4,291,0.52,0.83,0.4179,1
2011-04-23,13,4,312,0.52,0.83,0.3881,1
2011-04-23,14,4,391,0.58,0.78,0.3582,1
2011-04-23,15,4,397,0.6,0.73,0.3881,1
2011-04-23,16,4,426,0.6,0.73,0.2836,1
2011-04-23,17,4,383,0.6,0.73,0.3284,1
2011-04-23,18,4,376,0.58,0.78,0.194,1
2011-04-23,19,4,283,0.56,0.83,0.2836,1
2011-04-23,20,4,183,0.54,0.88,0.2537,2
2011-04-23,21,4,135,0.56,0.83,0.2836,2
2011-04-23,22,4,169,0.58,0.78,0.2537,2
2011-04-23,23,4,117,0.54,0.88,0.1642,2
2011-04-24,0,4,96,0.52,0.83,0.2239,1
2011-04-24,1,4,54,0.5,0.88,0.194,1
2011-04-24,2,4,72,0.5,0.88,0.194,1
2011-04-24,3,4,24,0.5,0.94,0.0896,1
2011-04-24,4,4,5,0.5,0.94,0.0896,1
2011-04-24,5,4,12,0.5,0.94,0.0896,1
2011-04-24,6,4,13,0.5,1.0,0.0,2
2011-04-24,7,4,27,0.5,1.0,0.0,2
2011-04-24,8,4,80,0.52,0.94,0.2239,1
2011-04-24,9,4,177,0.56,0.88,0.2537,1
2011-04-24,10,4,289,0.6,0.78,0.1642,1
2011-04-24,11,4,317,0.66,0.65,0.1343,1
2011-04-24,12,4,388,0.68,0.65,0.2537,1
2011-04-24,13,4,441,0.7,0.58,0.2836,1
2011-04-24,14,4,420,0.7,0.54,0.3284,1
2011-04-24,15,4,369,0.66,0.61,0.2537,1
2011-04-24,16,4,359,0.74,0.48,0.3881,1
2011-04-24,17,4,331,0.66,0.65,0.2985,1
2011-04-24,18,4,270,0.64,0.69,0.1642,1
2011-04-24,19,4,194,0.6,0.83,0.2836,3
2011-04-24,20,4,105,0.6,0.83,0.2836,3
2011-04-24,21,4,61,0.54,0.94,0.1642,3
2011-04-24,22,4,45,0.54,1.0,0.1642,3
2011-04-24,23,4,42,0.54,1.0,0.0896,3
2011-04-25,0,4,12,0.52,1.0,0.0,3
2011-04-25,1,4,10,0.54,1.0,0.0896,1
2011-04-25,2,4,10,0.54,1.0,0.0896,1
2011-04-25,3,4,10,0.5,1.0,0.1045,2
2011-04-25,4,4,5,0.52,1.0,0.0,2
2011-04-25,5,4,17,0.46,1.0,0.0,2
2011-04-25,6,4,66,0.5,1.0,0.0,2
2011-04-25,7,4,196,0.52,1.0,0.0896,2
2011-04-25,8,4,353,0.56,0.88,0.1045,1
2011-04-25,9,4,174,0.6,0.83,0.1343,1
2011-04-25,10,4,125,0.64,0.73,0.2239,1
2011-04-25,11,4,147,0.64,0.73,0.2239,1
2011-04-25,12,4,188,0.66,0.74,0.2537,1
2011-04-25,13,4,203,0.7,0.65,0.2239,1
2011-04-25,14,4,146,0.72,0.54,0.2239,1
2011-04-25,15,4,175,0.74,0.51,0.2239,1
2011-04-25,16,4,239,0.7,0.54,0.3582,1
2011-04-25,17,4,521,0.7,0.54,0.2985,1
2011-04-25,18,4,499,0.68,0.57,0.3582,1
2011-04-25,19,4,382,0.66,0.57,0.3284,1
2011-04-25,20,4,237,0.66,0.61,0.2836,1
2011-04-25,21,4,190,0.62,0.69,0.2537,1
2011-04-25,22,4,106,0.6,0.73,0.2985,1
2011-04-25,23,4,62,0.58,0.78,0.2836,1
2011-04-26,0,4,27,0.62,0.69,0.2836,1
2011-04-26,1,4,21,0.62,0.73,0.2836,1
2011-04-26,2,4,26,0.56,0.83,0.3284,1
2011-04-26,3,4,21,0.54,0.88,0.2836,1
2011-04-26,4,4,6,0.56,0.83,0.2537,1
2011-04-26,5,4,16,0.54,0.88,0.2537,1
2011-04-26,6,4,80,0.56,0.88,0.2239,1
2011-04-26,7,4,270,0.58,0.83,0.2985,1
2011-04-26,8,4,449,0.58,0.83,0.2985,1
2011-04-26,9,4,199,0.64,0.73,0.3582,1
2011-04-26,10,4,120,0.66,0.69,0.3582,1
2011-04-26,11,4,172,0.68,0.65,0.3881,1
2011-04-26,12,4,186,0.7,0.61,0.4179,1
2011-04-26,13,4,176,0.74,0.51,0.4478,1
2011-04-26,14,4,155,0.72,0.58,0.3284,1
2011-04-26,15,4,153,0.7,0.61,0.3582,1
2011-04-26,16,4,291,0.7,0.58,0.3881,1
2011-04-26,17,4,521,0.68,0.61,0.3582,1
2011-04-26,18,4,528,0.68,0.65,0.4478,1
2011-04-26,19,4,328,0.64,0.73,0.4179,1
2011-04-26,20,4,234,0.64,0.73,0.3582,1
2011-04-26,21,4,195,0.62,0.78,0.2836,1
2011-04-26,22,4,148,0.6,0.83,0.194,2
2011-04-26,23,4,78,0.6,0.83,0.2239,2
2011-04-27,0,4,27,0.6,0.83,0.2239,1
2011-04-27,1,4,17,0.6,0.83,0.2537,1
2011-04-27,2,4,5,0.58,0.88,0.2537,1
2011-04-27,3,4,7,0.58,0.88,0.2836,2
2011-04-27,4,4,6,0.56,0.94,0.2239,1
2011-04-27,5,4,17,0.56,0.94,0.2537,2
2011-04-27,6,4,84,0.56,0.94,0.2537,1
2011-04-27,7,4,246,0.58,0.88,0.2836,2
2011-04-27,8,4,444,0.58,0.88,0.3284,2
2011-04-27,9,4,181,0.6,0.88,0.4179,2
2011-04-27,10,4,92,0.62,0.83,0.2836,2
2011-04-27,11,4,156,0.64,0.78,0.2836,2
2011-04-27,12,4,173,0.66,0.78,0.3284,1
2011-04-27,13,4,150,0.64,0.78,0.2985,1
2011-04-27,14,4,148,0.68,0.74,0.2836,1
2011-04-27,15,4,138,0.7,0.65,0.4925,1
2011-04-27,16,4,218,0.7,0.7,0.3881,1
2011-04-27,17,4,521,0.66,0.83,0.3881,3
2011-04-27,18,4,412,0.66,0.83,0.3881,3
2011-04-27,19,4,260,0.62,0.78,0.2836,1
2011-04-27,20,4,218,0.64,0.83,0.3284,1
2011-04-27,21,4,145,0.62,0.88,0.2836,1
2011-04-27,22,4,129,0.62,0.88,0.3284,2
2011-04-27,23,4,78,0.62,0.88,0.3582,2
2011-04-28,0,4,54,0.64,0.78,0.3582,1
2011-04-28,1,4,20,0.62,0.83,0.3881,2
2011-04-28,2,4,21,0.62,0.83,0.4478,2
2011-04-28,3,4,3,0.64,0.78,0.3881,2
2011-04-28,4,4,9,0.62,0.83,0.4179,2
2011-04-28,5,4,13,0.62,0.83,0.3881,2
2011-04-28,6,4,86,0.64,0.78,0.4627,2
2011-04-28,7,4,215,0.64,0.78,0.4478,2
2011-04-28,8,4,398,0.66,0.78,0.4478,2
2011-04-28,9,4,183,0.62,0.88,0.3284,3
2011-04-28,10,4,54,0.62,0.88,0.2836,2
2011-04-28,11,4,84,0.62,0.83,0.2836,2
2011-04-28,12,4,107,0.62,0.78,0.2537,2
2011-04-28,13,4,121,0.62,0.83,0.2985,2
2011-04-28,14,4,142,0.62,0.83,0.2985,1
2011-04-28,15,4,163,0.66,0.69,0.3284,1
2011-04-28,16,4,270,0.62,0.78,0.2537,1
2011-04-28,17,4,455,0.64,0.47,0.3582,1
2011-04-28,18,4,530,0.64,0.47,0.3582,1
2011-04-28,19,4,404,0.62,0.43,0.2985,1
2011-04-28,20,4,269,0.58,0.43,0.2239,1
2011-04-28,21,4,194,0.56,0.46,0.1343,1
2011-04-28,22,4,153,0.54,0.45,0.1642,1
2011-04-28,23,4,110,0.54,0.39,0.0896,1
2011-04-29,0,4,48,0.52,0.39,0.2836,1
2011-04-29,1,4,31,0.5,0.45,0.0896,1
2011-04-29,2,4,10,0.46,0.63,0.1045,1
2011-04-29,3,4,5,0.46,0.59,0.0896,1
2011-04-29,4,4,6,0.46,0.51,0.1343,1
2011-04-29,5,4,25,0.46,0.47,0.1343,1
2011-04-29,6,4,71,0.5,0.45,0.2836,1
2011-04-29,7,4,240,0.52,0.42,0.194,1
2011-04-29,8,4,421,0.54,0.39,0.2985,1
2011-04-29,9,4,230,0.54,0.39,0.3284,1
2011-04-29,10,4,156,0.56,0.4,0.2836,1
2011-04-29,11,4,157,0.6,0.38,0.2239,1
2011-04-29,12,4,223,0.56,0.37,0.2836,1
2011-04-29,13,4,308,0.56,0.37,0.2985,1
2011-04-29,14,4,248,0.6,0.35,0.3284,1
2011-04-29,15,4,252,0.56,0.4,0.2985,2
2011-04-29,16,4,299,0.54,0.42,0.3582,2
2011-04-29,17,4,508,0.52,0.45,0.3881,2
2011-04-29,18,4,439,0.52,0.48,0.3582,1
2011-04-29,19,4,270,0.46,0.55,0.3284,1
2011-04-29,20,4,194,0.48,0.48,0.2239,1
2011-04-29,21,4,195,0.46,0.51,0.194,1
2011-04-29,22,4,146,0.42,0.58,0.1642,1
2011-04-29,23,4,113,0.44,0.54,0.0896,2
2011-04-30,0,4,106,0.44,0.54,0.2537,2
2011-04-30,1,4,74,0.44,0.54,0.1642,2
2011-04-30,2,4,65,0.44,0.54,0.2239,2
2011-04-30,3,4,17,0.42,0.54,0.194,2
2011-04-30,4,4,7,0.42,0.54,0.2239,2
2011-04-30,5,4,7,0.42,0.54,0.3881,1
2011-04-30,6,4,21,0.4,0.58,0.2836,1
2011-04-30,7,4,48,0.4,0.54,0.3881,1
2011-04-30,8,4,91,0.4,0.54,0.2985,1
2011-04-30,9,4,156,0.44,0.51,0.3582,1
2011-04-30,10,4,279,0.48,0.44,0.3881,1
2011-04-30,11,4,321,0.5,0.42,0.3582,1
2011-04-30,12,4,416,0.52,0.42,0.3881,1
2011-04-30,13,4,455,0.54,0.39,0.2985,1
2011-04-30,14,4,452,0.54,0.39,0.2239,1
2011-04-30,15,4,499,0.56,0.37,0.1343,1
2011-04-30,16,4,464,0.58,0.37,0.194,1
2011-04-30,17,4,407,0.56,0.43,0.1343,1
2011-04-30,18,4,371,0.54,0.43,0.1343,1
2011-04-30,19,4,387,0.54,0.43,0.1343,1
2011-04-30,20,4,224,0.44,0.62,0.1343,1
2011-04-30,21,4,177,0.44,0.62,0.1343,1
2011-04-30,22,4,143,0.44,0.67,0.1045,1
2011-04-30,23,4,125,0.44,0.67,0.1045,1
2011-05-01,0,5,96,0.42,0.67,0.0896,1
2011-05-01,1,5,59,0.42,0.69,0.1045,1
2011-05-01,2,5,50,0.42,0.77,0.1045,1
2011-05-01,3,5,23,0.4,0.82,0.1045,1
2011-05-01,4,5,17,0.4,0.76,0.1045,1
2011-05-01,5,5,10,0.4,0.82,0.0896,1
2011-05-01,6,5,13,0.4,0.82,0.0896,2
2011-05-01,7,5,33,0.42,0.77,0.0896,2
2011-05-01,8,5,59,0.44,0.77,0.1343,2
2011-05-01,9,5,141,0.46,0.72,0.1343,2
2011-05-01,10,5,264,0.48,0.63,0.194,2
2011-05-01,11,5,250,0.46,0.82,0.1045,1
2011-05-01,12,5,281,0.48,0.77,0.1045,2
2011-05-01,13,5,332,0.5,0.63,0.1642,2
2011-05-01,14,5,238,0.5,0.68,0.1045,2
2011-05-01,15,5,266,0.5,0.72,0.0,2
2011-05-01,16,5,214,0.5,0.72,0.194,2
2011-05-01,17,5,196,0.48,0.82,0.2537,2
2011-05-01,18,5,159,0.46,0.82,0.0896,2
2011-05-01,19,5,178,0.46,0.84,0.1045,2
2011-05-01,20,5,121,0.46,0.82,0.0,2
2011-05-01,21,5,105,0.46,0.82,0.0,2
2011-05-01,22,5,100,0.46,0.82,0.0,2
2011-05-01,23,5,146,0.46,0.77,0.194,1
2011-05-02,0,5,177,0.46,0.72,0.1343,1
2011-05-02,1,5,114,0.46,0.72,0.1343,1
2011-05-02,2,5,35,0.44,0.77,0.2239,2
2011-05-02,3,5,16,0.44,0.77,0.1343,1
2011-05-02,4,5,17,0.44,0.77,0.1642,1
2011-05-02,5,5,20,0.44,0.77,0.1343,2
2011-05-02,6,5,62,0.44,0.88,0.1045,1
2011-05-02,7,5,209,0.46,0.82,0.3284,2
2011-05-02,8,5,371,0.48,0.77,0.2239,2
2011-05-02,9,5,172,0.5,0.77,0.2836,2
2011-05-02,10,5,108,0.54,0.77,0.2239,2
2011-05-02,11,5,130,0.58,0.73,0.2985,1
2011-05-02,12,5,187,0.62,0.69,0.2239,1
2011-05-02,13,5,170,0.62,0.69,0.194,2
2011-05-02,14,5,181,0.64,0.69,0.2239,1
2011-05-02,15,5,155,0.66,0.61,0.194,1
2011-05-02,16,5,269,0.66,0.61,0.2239,1
2011-05-02,17,5,537,0.66,0.65,0.194,1
2011-05-02,18,5,518,0.64,0.65,0.194,2
2011-05-02,19,5,314,0.62,0.69,0.1343,2
2011-05-02,20,5,218,0.62,0.69,0.1343,2
2011-05-02,21,5,232,0.6,0.73,0.1045,2
2011-05-02,22,5,125,0.6,0.73,0.0,2
2011-05-02,23,5,64,0.56,0.83,0.194,2
2011-05-03,0,5,16,0.56,0.83,0.2239,2
2011-05-03,1,5,14,0.56,0.78,0.2537,2
2011-05-03,2,5,5,0.56,0.78,0.2537,2
2011-05-03,3,5,2,0.54,0.83,0.2836,1
2011-05-03,4,5,4,0.52,0.88,0.2239,1
2011-05-03,5,5,14,0.52,0.88,0.1343,1
2011-05-03,6,5,109,0.52,0.94,0.1642,2
2011-05-03,7,5,265,0.54,0.88,0.2239,2
2011-05-03,8,5,459,0.56,0.83,0.2836,2
2011-05-03,9,5,186,0.6,0.78,0.3582,2
2011-05-03,10,5,127,0.64,0.69,0.3582,2
2011-05-03,11,5,140,0.66,0.65,0.3284,2
2011-05-03,12,5,217,0.68,0.61,0.4925,2
2011-05-03,13,5,194,0.7,0.58,0.6119,2
2011-05-03,14,5,158,0.7,0.58,0.5224,2
2011-05-03,15,5,154,0.7,0.58,0.4478,2
2011-05-03,16,5,271,0.72,0.54,0.4627,1
2011-05-03,17,5,517,0.7,0.54,0.4627,1
2011-05-03,18,5,544,0.7,0.48,0.4179,1
2011-05-03,19,5,365,0.68,0.57,0.3582,1
2011-05-03,20,5,290,0.66,0.61,0.194,1
2011-05-03,21,5,225,0.64,0.61,0.4478,2
2011-05-03,22,5,113,0.58,0.6,0.3881,2
2011-05-03,23,5,62,0.56,0.68,0.3284,2
2011-05-04,0,5,27,0.52,0.77,0.1642,3
2011-05-04,1,5,7,0.5,0.82,0.2836,3
2011-05-04,2,5,4,0.5,0.82,0.2836,3
2011-05-04,3,5,1,0.42,0.88,0.5224,3
2011-05-04,4,5,3,0.38,0.94,0.3284,3
2011-05-04,5,5,9,0.36,0.87,0.3284,3
2011-05-04,6,5,21,0.34,0.93,0.3881,3
2011-05-04,7,5,52,0.34,0.93,0.3582,3
2011-05-04,8,5,79,0.34,0.93,0.3881,3
2011-05-04,9,5,40,0.34,0.93,0.3582,3
2011-05-04,10,5,31,0.34,0.93,0.2836,2
2011-05-04,11,5,72,0.4,0.82,0.3284,1
2011-05-04,12,5,124,0.44,0.62,0.3582,2
2011-05-04,13,5,143,0.46,0.59,0.4478,2
2011-05-04,14,5,107,0.5,0.51,0.3881,1
2011-05-04,15,5,129,0.48,0.51,0.4179,1
2011-05-04,16,5,195,0.5,0.45,0.4627,1
2011-05-04,17,5,410,0.4,0.71,0.2537,1
2011-05-04,18,5,396,0.42,0.67,0.2537,1
2011-05-04,19,5,296,0.42,0.58,0.3582,1
2011-05-04,20,5,191,0.4,0.62,0.3284,1
2011-05-04,21,5,150,0.4,0.62,0.1642,1
2011-05-04,22,5,89,0.38,0.62,0.2239,1
2011-05-04,23,5,57,0.36,0.62,0.2239,1
2011-05-05,0,5,27,0.36,0.66,0.194,1
2011-05-05,1,5,10,0.34,0.71,0.194,1
2011-05-05,2,5,5,0.34,0.66,0.2239,1
2011-05-05,3,5,4,0.34,0.66,0.2537,1
2011-05-05,4,5,7,0.34,0.66,0.2537,1
2011-05-05,5,5,30,0.34,0.66,0.2537,1
2011-05-05,6,5,89,0.34,0.66,0.2537,1
2011-05-05,7,5,271,0.38,0.58,0.2537,1
2011-05-05,8,5,440,0.42,0.5,0.2537,1
2011-05-05,9,5,184,0.46,0.44,0.2836,1
2011-05-05,10,5,128,0.5,0.39,0.2836,1
2011-05-05,11,5,148,0.52,0.36,0.4478,1
2011-05-05,12,5,196,0.52,0.34,0.3582,1
2011-05-05,13,5,192,0.54,0.3,0.5821,1
2011-05-05,14,5,154,0.54,0.28,0.4478,1
2011-05-05,15,5,147,0.56,0.26,0.4925,1
2011-05-05,16,5,269,0.58,0.24,0.4179,1
2011-05-05,17,5,533,0.56,0.26,0.3881,1
2011-05-05,18,5,520,0.56,0.26,0.2836,1
2011-05-05,19,5,361,0.54,0.28,0.2239,1
2011-05-05,20,5,258,0.5,0.34,0.1642,1
2011-05-05,21,5,180,0.5,0.36,0.194,1
2011-05-05,22,5,165,0.48,0.39,0.194,1
2011-05-05,23,5,115,0.46,0.41,0.194,1
2011-05-06,0,5,56,0.44,0.44,0.1642,1
2011-05-06,1,5,32,0.4,0.62,0.1642,1
2011-05-06,2,5,16,0.38,0.62,0.1045,1
2011-05-06,3,5,9,0.36,0.71,0.1045,1
2011-05-06,4,5,1,0.36,0.71,0.1045,1
2011-05-06,5,5,16,0.34,0.81,0.1045,1
2011-05-06,6,5,82,0.36,0.81,0.0896,1
2011-05-06,7,5,222,0.4,0.82,0.0,1
2011-05-06,8,5,450,0.42,0.77,0.2537,1
2011-05-06,9,5,188,0.46,0.67,0.2836,1
2011-05-06,10,5,127,0.54,0.49,0.3284,2
2011-05-06,11,5,165,0.54,0.49,0.3284,2
2011-05-06,12,5,246,0.56,0.49,0.3582,1
2011-05-06,13,5,253,0.58,0.4,0.3284,1
2011-05-06,14,5,213,0.6,0.4,0.4478,1
2011-05-06,15,5,260,0.6,0.38,0.3881,1
2011-05-06,16,5,344,0.6,0.4,0.2537,1
2011-05-06,17,5,553,0.58,0.4,0.3582,1
2011-05-06,18,5,470,0.54,0.52,0.3582,3
2011-05-06,19,5,292,0.54,0.52,0.3582,3
2011-05-06,20,5,190,0.52,0.48,0.1045,1
2011-05-06,21,5,152,0.48,0.67,0.1343,1
2011-05-06,22,5,151,0.46,0.72,0.2239,1
2011-05-06,23,5,120,0.44,0.82,0.1343,1
2011-05-07,0,5,86,0.42,0.82,0.1343,1
2011-05-07,1,5,58,0.42,0.82,0.1045,1
2011-05-07,2,5,52,0.42,0.82,0.0896,1
2011-05-07,3,5,18,0.42,0.77,0.0896,1
2011-05-07,4,5,5,0.4,0.82,0.1045,1
2011-05-07,5,5,7,0.46,0.59,0.1343,1
2011-05-07,6,5,13,0.42,0.77,0.0896,1
2011-05-07,7,5,40,0.48,0.59,0.0,1
2011-05-07,8,5,115,0.52,0.52,0.194,1
2011-05-07,9,5,218,0.54,0.49,0.2836,1
2011-05-07,10,5,298,0.56,0.49,0.2985,1
2011-05-07,11,5,347,0.56,0.43,0.0,1
2011-05-07,12,5,373,0.6,0.4,0.194,1
2011-05-07,13,5,436,0.6,0.35,0.2836,1
2011-05-07,14,5,378,0.6,0.35,0.1642,3
2011-05-07,15,5,378,0.6,0.38,0.2537,1
2011-05-07,16,5,342,0.6,0.38,0.194,1
2011-05-07,17,5,354,0.58,0.4,0.2239,1
2011-05-07,18,5,289,0.58,0.37,0.1642,1
2011-05-07,19,5,267,0.56,0.43,0.194,1
2011-05-07,20,5,219,0.56,0.43,0.1343,1
2011-05-07,21,5,182,0.54,0.49,0.2239,1
2011-05-07,22,5,120,0.54,0.49,0.194,1
2011-05-07,23,5,119,0.5,0.59,0.1045,1
2011-05-08,0,5,100,0.5,0.59,0.1045,2
2011-05-08,1,5,64,0.52,0.55,0.0,2
2011-05-08,2,5,59,0.48,0.63,0.0,1
2011-05-08,3,5,31,0.46,0.72,0.0896,1
2011-05-08,4,5,10,0.42,0.82,0.0,1
2011-05-08,5,5,5,0.44,0.77,0.0,2
2011-05-08,6,5,6,0.44,0.82,0.0,2
2011-05-08,7,5,23,0.46,0.82,0.0,2
2011-05-08,8,5,86,0.52,0.63,0.1343,1
2011-05-08,9,5,160,0.56,0.52,0.2239,1
2011-05-08,10,5,244,0.58,0.49,0.1343,1
2011-05-08,11,5,340,0.58,0.49,0.0896,1
2011-05-08,12,5,382,0.6,0.46,0.0896,1
2011-05-08,13,5,390,0.6,0.49,0.1343,1
2011-05-08,14,5,366,0.6,0.49,0.0,1
2011-05-08,15,5,358,0.6,0.49,0.0,1
2011-05-08,16,5,385,0.6,0.46,0.1045,1
2011-05-08,17,5,351,0.58,0.49,0.2836,3
2011-05-08,18,5,268,0.58,0.49,0.0,1
2011-05-08,19,5,239,0.56,0.64,0.0,1
2011-05-08,20,5,174,0.52,0.77,0.1343,1
2011-05-08,21,5,127,0.52,0.77,0.0896,1
2011-05-08,22,5,115,0.5,0.88,0.0896,1
2011-05-08,23,5,50,0.46,0.88,0.0896,1
2011-05-09,0,5,53,0.46,0.82,0.0896,1
2011-05-09,1,5,33,0.44,0.88,0.0,1
2011-05-09,2,5,8,0.44,0.94,0.0,1
2011-05-09,3,5,7,0.46,0.82,0.0896,1
2011-05-09,4,5,4,0.42,0.82,0.1642,1
2011-05-09,5,5,23,0.42,0.77,0.1642,1
2011-05-09,6,5,89,0.44,0.72,0.2537,1
2011-05-09,7,5,237,0.48,0.63,0.2537,1
2011-05-09,8,5,374,0.52,0.55,0.2239,1
2011-05-09,9,5,178,0.54,0.56,0.1642,1
2011-05-09,10,5,119,0.56,0.52,0.194,1
2011-05-09,11,5,125,0.6,0.46,0.2239,1
2011-05-09,12,5,195,0.6,0.43,0.194,1
2011-05-09,13,5,174,0.62,0.38,0.2836,1
2011-05-09,14,5,162,0.62,0.41,0.2239,1
2011-05-09,15,5,199,0.62,0.41,0.2239,1
2011-05-09,16,5,304,0.64,0.38,0.2239,1
2011-05-09,17,5,598,0.62,0.38,0.2537,1
2011-05-09,18,5,524,0.62,0.38,0.2985,1
2011-05-09,19,5,384,0.58,0.43,0.194,1
2011-05-09,20,5,239,0.54,0.49,0.194,1
2011-05-09,21,5,156,0.52,0.59,0.1343,1
2011-05-09,22,5,116,0.52,0.68,0.0896,1
2011-05-09,23,5,61,0.5,0.68,0.0896,1
2011-05-10,0,5,18,0.48,0.63,0.0,1
2011-05-10,1,5,15,0.46,0.59,0.0896,1
2011-05-10,2,5,5,0.44,0.58,0.1343,1
2011-05-10,3,5,4,0.44,0.54,0.194,1
2011-05-10,4,5,2,0.42,0.62,0.2537,1
2011-05-10,5,5,29,0.4,0.66,0.2239,1
2011-05-10,6,5,112,0.42,0.67,0.1343,1
2011-05-10,7,5,314,0.44,0.62,0.1343,2
2011-05-10,8,5,425,0.5,0.51,0.1045,2
2011-05-10,9,5,205,0.52,0.48,0.1045,2
2011-05-10,10,5,127,0.56,0.37,0.0896,2
2011-05-10,11,5,125,0.56,0.43,0.1343,2
2011-05-10,12,5,217,0.6,0.38,0.0,2
2011-05-10,13,5,202,0.62,0.38,0.2537,2
2011-05-10,14,5,176,0.62,0.33,0.0,2
2011-05-10,15,5,180,0.64,0.33,0.0896,2
2011-05-10,16,5,327,0.66,0.31,0.1045,1
2011-05-10,17,5,611,0.64,0.33,0.0,1
2011-05-10,18,5,550,0.64,0.29,0.1343,1
2011-05-10,19,5,434,0.6,0.43,0.2239,1
2011-05-10,20,5,291,0.54,0.6,0.1343,1
2011-05-10,21,5,203,0.54,0.52,0.0,1
2011-05-10,22,5,150,0.52,0.55,0.1045,1
2011-05-10,23,5,81,0.52,0.59,0.1343,2
2011-05-11,0,5,38,0.52,0.55,0.1343,2
2011-05-11,1,5,20,0.5,0.59,0.1045,2
2011-05-11,2,5,10,0.52,0.59,0.0,1
2011-05-11,3,5,3,0.5,0.63,0.2239,1
2011-05-11,4,5,2,0.48,0.88,0.1343,2
2011-05-11,5,5,20,0.46,0.88,0.1343,1
2011-05-11,6,5,99,0.46,0.82,0.1343,1
2011-05-11,7,5,318,0.48,0.72,0.194,1
2011-05-11,8,5,442,0.48,0.77,0.2537,1
2011-05-11,9,5,203,0.52,0.72,0.1343,1
2011-05-11,10,5,154,0.54,0.68,0.0896,1
2011-05-11,11,5,141,0.56,0.64,0.0896,1
2011-05-11,12,5,226,0.6,0.56,0.0,1
2011-05-11,13,5,193,0.62,0.5,0.0,1
2011-05-11,14,5,177,0.62,0.53,0.0896,1
2011-05-11,15,5,179,0.64,0.41,0.0,1
2011-05-11,16,5,289,0.66,0.39,0.0,1
2011-05-11,17,5,259,0.64,0.47,0.1045,1
2011-05-11,18,5,274,0.62,0.5,0.2985,1
2011-05-11,19,5,401,0.56,0.52,0.1343,1
2011-05-11,20,5,273,0.54,0.64,0.1343,1
2011-05-11,21,5,234,0.54,0.6,0.0,1
2011-05-11,22,5,146,0.5,0.72,0.2537,1
2011-05-11,23,5,81,0.46,0.88,0.2537,1
2011-05-12,0,5,44,0.46,0.88,0.2239,2
2011-05-12,1,5,17,0.46,0.88,0.2239,1
2011-05-12,2,5,15,0.44,0.94,0.194,1
2011-05-12,3,5,5,0.44,0.88,0.1343,1
2011-05-12,4,5,6,0.42,0.94,0.0,1
2011-05-12,5,5,29,0.42,0.94,0.1343,1
2011-05-12,6,5,112,0.44,0.88,0.0,1
2011-05-12,7,5,297,0.46,0.88,0.1343,1
2011-05-12,8,5,421,0.48,0.82,0.194,1
2011-05-12,9,5,212,0.5,0.77,0.2836,2
2011-05-12,10,5,147,0.54,0.68,0.2239,2
2011-05-12,11,5,179,0.58,0.6,0.2239,1
2011-05-12,12,5,207,0.58,0.6,0.2239,1
2011-05-12,13,5,218,0.62,0.57,0.2985,2
2011-05-12,14,5,191,0.62,0.61,0.2239,2
2011-05-12,15,5,217,0.64,0.53,0.2537,2
2011-05-12,16,5,288,0.64,0.57,0.2537,2
2011-05-12,17,5,594,0.64,0.57,0.194,2
2011-05-12,18,5,527,0.62,0.69,0.2239,1
2011-05-12,19,5,364,0.6,0.64,0.194,2
2011-05-12,20,5,276,0.6,0.64,0.194,1
2011-05-12,21,5,223,0.56,0.83,0.1343,1
